billboard_year,song_id,name,artist,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019,1kBbgxAUc4HQv7cgIayIDH,Ransom,Lil Tecca,6/4/2019,6,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131280,4
2019,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,5/3/2019,81,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4
2019,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,7/5/2019,15,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
2019,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Kodak Black,12/14/2018,82,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760,4
2019,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,4/27/2018,85,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267,4
2019,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,4/27/2018,85,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267,4
2019,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,6/15/2018,84,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
2019,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,6/15/2018,84,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
2019,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,6/15/2019,83,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4
2019,7q7jyVU0f0hnod8tsaUmxg,Speechless,Dan + Shay,5/18/2018,67,0.631,0.44,1,-5.948,1,0.028,0.328,0,0.239,0.418,136.033,212745,4
2019,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,2/8/2019,82,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4
2019,0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,2/15/2019,77,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,200890,4
2019,2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,10/23/2018,80,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
2019,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,6/14/2019,8,0.768,0.678,2,-5.604,1,0.0505,0.00838,0,0.0596,0.706,85.025,171387,4
2019,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,6/21/2019,74,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4
2019,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,12/21/2018,78,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,179449,4
2019,2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,12/21/2018,81,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4
2019,4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4/26/2019,7,0.614,0.839,0,-4.143,1,0.0702,0.0291,0,0.112,0.657,182.123,193040,4
2019,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,10/11/2018,81,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
2019,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay),Polo G,2/7/2019,2,0.861,0.621,1,-7.106,1,0.362,0.121,0,0.0689,0.254,83.976,166640,4
2019,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,6/1/2018,82,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200,4
2019,3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,12/18/2018,29,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,4
2019,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,12/10/2018,91,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
2019,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,10/5/2018,80,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
2019,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,6/28/2019,84,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,4
2019,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,9/14/2018,77,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,204665,4
2019,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,4/27/2018,83,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84E-06,0.115,0.707,149.959,234347,4
2019,1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,3/29/2019,75,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39E-06,0.118,0.217,139.984,205107,4
2019,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,6/29/2018,84,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
2019,63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),Mustard,1/16/2019,6,0.68,0.559,0,-5.545,1,0.129,0.172,0,0.318,0.137,202.006,194520,4
2019,5dW1VZPcFqB4n0P08rGDgm,The Git Up,Blanco Brown,5/3/2019,5,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,200594,4
2019,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,9/28/2018,81,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,212500,4
2019,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,10/24/2018,75,0.575,0.758,1,-5.029,0,0.0618,0.0954,0,0.394,0.493,144.107,182623,4
2019,05t7JMip6JrLuSrMV5yYjX,Envy Me,Calboy,12/13/2018,66,0.556,0.481,11,-7.663,1,0.313,0.282,0,0.216,0.581,149.025,120137,4
2019,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,9/7/2018,80,0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,274693,4
2019,22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! At The Disco,6/22/2018,75,0.577,0.833,5,-3.337,1,0.0695,0.0137,0,0.121,0.58,107.936,169667,4
2019,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,9/6/2019,92,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
2019,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,9/6/2019,92,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
2019,7nfmK6oHPDlAd68A11d7AN,Beer Never Broke My Heart,Luke Combs,6/7/2019,2,0.54,0.863,1,-4.483,1,0.0481,0.0138,0,0.0871,0.64,77,186800,4
2019,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,5/23/2019,77,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4
2019,4au7FRcgZzChASRYu279xH,Con Calma - Remix,Daddy Yankee,4/19/2019,69,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48E-06,0.0419,0.613,94.026,181280,4
2019,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,8/3/2018,84,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06E-06,0.11,0.74,115.007,268434,4
2019,43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,3/29/2019,88,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077,4
2019,3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,11/16/2018,75,0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,158332,4
2019,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,4/6/2018,84,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
2019,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,4/6/2018,84,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
2019,0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,9/21/2018,71,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4
2019,0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,9/21/2018,71,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4
2019,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,9/4/2018,71,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4
2019,4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,8/17/2018,78,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37E-05,0.213,0.364,100.049,198160,4
2019,4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,3/29/2019,82,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
2019,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,10/5/2018,77,0.676,0.578,10,-4.669,0,0.375,0.0509,0,0.0796,0.698,158.896,203881,4
2019,5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,7/27/2017,79,0.829,0.886,8,-1.746,1,0.112,0.259,0,0.0559,0.777,115.056,80927,4
2019,6nxcOGl5E292RUh7iR7KTW,My Type,Saweetie,3/29/2019,57,0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.0672,0.587,105.038,126446,4
2019,4XiGKQqbmnMVxDzUj6j3f2,Worth It,YK Osiris,2/8/2019,67,0.764,0.528,5,-4.082,0,0.0588,0.468,0,0.0811,0.422,123.936,189253,5
2019,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,6/7/2019,78,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000,4
2019,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,6/7/2019,78,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000,4
2019,6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots,Luke Bryan,3/29/2019,72,0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,199382,4
2019,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,10/12/2018,77,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,4
2019,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,10/12/2018,77,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,4
2019,56eGOeSsqdg3FLxdo83TwV,Rumor,Lee Brice,11/3/2017,75,0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,198440,4
2019,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,12/21/2018,83,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487,4
2019,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,7/19/2019,83,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
2019,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),Quality Control,8/16/2019,76,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417,4
2019,2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,Thomas Rhett,5/31/2019,72,0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113,168960,4
2019,1D07CwYBPqu8NbQTdu9C1g,Good as You,Kane Brown,11/9/2018,1,0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,192053,4
2019,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Offset,2/22/2019,75,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24E-06,0.122,0.424,140.022,205803,4
2019,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,2/14/2018,77,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4
2019,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,2/14/2018,77,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4
2019,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,6/21/2019,79,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824,4
2019,2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),Megan Thee Stallion,5/17/2019,77,0.921,0.635,1,-4.904,1,0.416,0.0218,0,0.0946,0.549,130.028,192540,4
2019,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,6/22/2018,76,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,4
2019,4dAMdQ6g4kGmnc1MDHsg77,Shotta Flow,NLE Choppa,1/17/2019,69,0.888,0.43,9,-6.728,1,0.588,0.0786,1.58E-06,0.132,0.45,120.088,160013,4
2019,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,8/9/2019,76,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96E-06,0.214,0.57,98.985,199427,4
2019,4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,Florida Georgia Line,2/15/2019,70,0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,202920,4
2019,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,8/2/2018,78,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4
2019,5AnSllIrgGsCZzZJkVnApx,Eyes On You,Chase Rice,11/17/2017,74,0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,182493,4
2019,0uSGTaHms9ceAxb7L6VLrU,All To Myself,Dan + Shay,5/3/2018,63,,,,,,,,,,,,,
2019,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,8/2/2019,81,0.4,0.795,10,-3.731,0,0.461,0.119,0,0.159,0.702,190.097,186107,4
2019,7DHApOHsIFo7EyfieArYGE,Walk Me Home,P!nk,2/20/2019,73,0.652,0.453,1,-6.119,1,0.0445,0.0507,0,0.179,0.432,88.039,177391,3
2019,6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,3/8/2019,90,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5
2018,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,6/29/2018,86,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169,198973,4
2018,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,3/3/2017,89,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3
2018,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,8/11/2017,80,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870,4
2018,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,1/12/2018,84,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,217307,4
2018,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,4/27/2018,88,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147,4
2018,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,4/27/2018,82,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,4
2018,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,4/6/2018,84,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
2018,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,4/6/2018,84,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
2018,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,1/23/2018,84,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4
2018,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,6/29/2018,81,0.835,0.626,1,-5.833,1,0.125,0.0589,6.00E-05,0.396,0.35,91.03,217925,4
2018,6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B),Maroon 5,5/30/2018,78,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
2018,6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B),Maroon 5,5/30/2018,78,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
2018,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,6/29/2018,80,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.70E-05,0.119,0.758,93.372,210747,4
2018,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,5/23/2018,6,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
2018,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,4/27/2018,85,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267,4
2018,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,4/27/2018,85,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267,4
2018,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,12/20/2017,77,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289,4
2018,0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,2/22/2017,74,0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256064,4
2018,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,6/2/2017,82,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,209320,4
2018,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,3/16/2018,88,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
2018,6VpQdig9pdpTSIFItgkJV5,Never Be the Same,Camila Cabello,12/17/2017,65,0.643,0.709,0,-4.343,1,0.0733,0.145,0.000449,0.115,0.264,129.961,227088,4
2018,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,2/14/2018,77,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4
2018,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,2/14/2018,77,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4
2018,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,8/17/2018,83,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,205920,4
2018,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,4/12/2018,80,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,131064,4
2018,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,6/23/2017,86,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4
2018,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,2/9/2018,78,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022,181263,4
2018,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,11/10/2017,78,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4
2018,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,5/18/2018,81,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,142273,4
2018,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,2/9/2018,83,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4
2018,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,6/2/2017,77,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279,4
2018,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,5/16/2018,80,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
2018,52okn5MNA47tk87PeZJLEL,Let You Down,NF,10/6/2017,85,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120,4
2018,2Xqd0wUttjueBfdcltADOv,No Limit,G-Eazy,9/7/2017,3,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387,4
2018,2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,7/22/2018,4,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4
2018,7Il2yWQmsqKgSkLQvHTPUI,Tequila,Dan + Shay,1/10/2018,72,0.474,0.594,11,-5.756,1,0.0289,0.0292,0,0.133,0.503,86.131,195987,4
2018,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,6/16/2017,81,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4
2018,4wFjTWCunQFKtukqrNijEt,MotorSport,Migos,1/26/2018,76,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077,4
2018,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,5/19/2017,13,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437,4
2018,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,6/15/2018,84,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
2018,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,6/15/2018,84,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
2018,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,6/23/2017,83,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,4
2018,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,10/30/2017,83,0.88,0.428,9,-8.28,1,0.206,0.149,5.07E-05,0.114,0.333,100.007,172800,4
2018,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,12/9/2016,85,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4
2018,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),The Weeknd,2/9/2018,77,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17E-05,0.111,0.188,100.584,211440,4
2018,514rhnksEwHUh6LxXsQ4Y9,Back To You,Selena Gomez,5/18/2018,73,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26E-06,0.11,0.494,102.036,210240,4
2018,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,8/3/2018,89,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
2018,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,8/3/2018,89,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
2018,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,1/26/2018,78,0.907,0.633,2,-5.145,1,0.184,0.0876,2.60E-06,0.106,0.395,145.914,276147,4
2018,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,10/6/2017,72,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,124056,4
2018,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,12/15/2017,80,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,268867,4
2018,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,5/25/2018,80,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,4
2018,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,2/9/2018,82,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
2018,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,1/26/2018,74,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288,4
2018,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,11/3/2017,83,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,4
2018,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,4/14/2017,81,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,213400,4
2018,0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,5/6/2018,76,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4
2018,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,6/29/2018,81,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4
2018,1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,10/6/2017,77,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,179507,4
2018,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,6/16/2017,68,0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022,223962,4
2018,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,6/16/2017,68,0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022,223962,4
2018,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,3/15/2018,77,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4
2018,4HbiCvH1R7mVOJ7KY7JQBD,GUMMO,6ix9ine,4/10/2018,68,0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036,157643,4
