id,name,artists,danceability,duration_ms,energy,acousticness,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
4XDOTkkG1xJsK8ulBxhnQY,Smoke Along the Track,['Dwight Yoakam'],0.715,191333,0.721,0.235,0.00125,4,0.126,-9.906,1,34,0.0443,96.011,0.788,1987
5ZCv9I8mgChcYkSrLuLSTc,Almost Doesn't Count,['Brandy'],0.682,218467,0.543,0.494,0,0,0.158,-7.063,0,50,0.0454,71.582,0.478,1998
4ulxWHnQrvaPPH3dHURNfp,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito","['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.242,484933,0.212,0.912,0.896,2,0.0968,-14.277,1,0,0.033,150.541,0.218,1947
3RRdmSE4Vytb60hakTWNb3,Peter Gunn,['Henry Mancini'],0.471,126333,0.669,0.455,0.692,10,0.284,-9.135,0,41,0.0528,119.165,0.447,1959
4wJsfg40fFsNUbspoRbgDP,I Heard You Looking,['Yo La Tengo'],0.221,421800,0.518,0.0187,0.726,9,0.0544,-10.096,1,34,0.0361,112.761,0.133,1993
0RW2GdRcn5qTrZPhXQLqML,Still In Love With You,['Thin Lizzy'],0.584,340040,0.407,0.0412,0.0368,0,0.125,-11.945,1,36,0.059,88.94,0.594,1974
66c73Sj3MQbhX8HOJbnJhr,"Mazurkas, Op. 17: No. 4 in A Minor","['Frédéric Chopin', 'Arthur Rubinstein']",0.362,272120,0.0184,0.995,0.9,9,0.0869,-26.807,0,0,0.0422,75.111,0.0392,1926
2KLXZHy5fHmFU415lC3SAc,Mr Bluepants,['Local Oafs'],0.345,61427,0.819,0.265,0.000237,8,0.207,-9.463,1,0,0.542,171.315,0.0513,1942
6ryzreUu7YzUGjWNBpkPKp,Why Me?,['Planet P Project'],0.589,246360,0.568,0.0108,0.00158,4,0.104,-15.479,0,30,0.0382,98.088,0.651,1983
6mfT2HumoBoqy4vFYc7xgM,"All That You Dream - Live at Lisner Auditorium, Washington, DC, 8/10/1977",['Little Feat'],0.601,269133,0.884,0.0198,0.175,9,0.943,-8.261,1,27,0.0554,112.826,0.534,1978
3N7GpFlh7BkEftNaEmJjnU,"Sonata in D Minor, K.9","['Domenico Scarlatti', 'Ivo Pogorelich']",0.405,254000,0.0182,0.994,0.921,2,0.0639,-32.365,0,42,0.0398,94.423,0.323,1992
5HliE2uVg7pt9hNnfi0pms,Neon Knights - 2008 Remaster,['Black Sabbath'],0.212,233640,0.948,0.000333,0.0075,1,0.333,-5.349,1,45,0.0469,191.277,0.602,1980
0PkFYFPWz9vfSpN5HCIndR,I Don't Know What You Got,['Little Richard'],0.527,286133,0.534,0.436,0,3,0.0756,-5.84,1,40,0.0306,84.775,0.372,1964
6UXQhhHvzm4Gigjivgrl7v,La Estrella de Jalisco,['José Alfredo Jimenez'],0.445,168360,0.304,0.196,0.000736,0,0.317,-12.409,1,28,0.0433,126.22,0.637,1971
2WhfLbSe7XTQBBz6HIEOnh,Singin' In The Rain,['Gene Kelly'],0.384,256160,0.222,0.869,5.51E-05,5,0.159,-15.76,1,32,0.0351,135.68,0.498,1952
6HZEoh2dNYjf7P3lbHcndA,Agapo ta maura matia,['Stratos Pagioumtzis'],0.522,189733,0.447,0.994,0.909,7,0.0995,-9.766,0,0,0.0492,108.659,0.808,1930
1HCrzK0GjSnIaPJs2KKsMQ,Get up and Dance,['The Doors'],0.749,155373,0.601,0.814,0.548,0,0.099,-13.553,0,45,0.115,131.657,0.676,1972
07sOl7WsmCaUqaJaRn9Dss,Type of Way,['Rich Homie Quan'],0.846,261321,0.497,0.146,0,6,0.0733,-10.174,0,57,0.419,134.875,0.796,2013
2zgoIoz91b2mTwnlEeutTi,Won't You Surrender,['Dean Martin'],0.42,164173,0.157,0.859,0.000719,2,0.158,-13.612,0,7,0.0289,87.938,0.367,1952
7lWIdX2shubJBhLP71H3XF,The Envoy,['Warren Zevon'],0.526,193320,0.705,0.0613,0,6,0.179,-7.26,0,25,0.0269,111.527,0.744,1986
5j9C4UvsB9E5do2R0juLHb,Make The Man Love Me,['Wynton Kelly'],0.49,219280,0.167,0.93,0.799,0,0.0747,-15.23,1,27,0.0416,111.466,0.149,1961
0B6xqg8KkXUxK8rTEyGUM0,Follow The Boys,['Connie Francis'],0.236,159600,0.405,0.451,0.000823,0,0.11,-9.571,1,24,0.0281,84.076,0.389,1963
1qKSrG553yLwxUVR4el9Vs,Mean Mistreater - Remastered,['Grand Funk Railroad'],0.376,267867,0.386,0.819,0.0124,9,0.11,-11.492,0,28,0.0392,137.166,0.158,1970
4iD3msRl5hJUBEtrQwnR4k,Take Over Control (feat. Eva Simons),"['Afrojack', 'Eva Simons']",0.735,220520,0.699,0.121,2.82E-05,0,0.0809,-4.435,0,51,0.084,129.944,0.603,2011
6kV5VZhLN5yVUXs1Qq40Lw,The Beginning Is The End Is The Beginning - Batman & Robin Soundtrack Version,['The Smashing Pumpkins'],0.589,300320,0.51,0.0835,0.392,0,0.117,-9.691,1,40,0.0386,119.903,0.217,1998
06nRxlbUHAGD3jEOJLZUrr,Beachy Head - Remastered,['Throbbing Gristle'],0.159,216860,0.031,0.949,0.933,11,0.112,-31.089,1,22,0.036,91.742,0.0336,1979
5nendZOQVR20b65UiY3eJp,"Waiting In Vain - 12"" Single Version",['Bob Marley & The Wailers'],0.782,356600,0.618,0.313,0.000763,8,0.0894,-7.222,1,43,0.187,79.048,0.96,1984
3M9NnIQUEtFhFRIGWvFkEV,東京夜思,['謝雷'],0.244,214013,0.0867,0.86,0,5,0.201,-24.285,0,20,0.0356,177.811,0.441,1966
0yNw2yl6AApaDJrQL24xIa,Escucha Mi Tirmo,['Roberto Faz'],0.49,140267,0.741,0.874,0.0043,8,0.115,-13.127,1,0,0.039,151.806,0.85,1951
3QxAadrRx8aSEVd6Qzr8KF,Saudade Vem Correndo,"['Stan Getz', 'Luiz Bonfá', 'Maria Toledo']",0.634,219093,0.288,0.946,0.163,4,0.366,-16.798,1,51,0.0377,90.633,0.671,1963
2WoRwZTrXtHKuFysob7UZ9,Willow Weep For Me,"['Harry ""Sweets"" Edison', 'Buck Clayton']",0.577,284973,0.255,0.762,0.287,0,0.0969,-8.655,1,8,0.0412,87.12,0.387,1956
5JV45IebgbfO3EylYV49rl,Mona Lisa,['Slick Rick'],0.919,245827,0.828,0.0882,4.43E-06,6,0.0658,-6.923,0,44,0.207,106.852,0.826,1988
2Z5wXgysowvzl0nKGNGU0t,Out of My League,['Fitz and The Tantrums'],0.545,209386,0.968,0.0387,0.00325,9,0.331,-3.553,0,67,0.0853,169.965,0.527,2013
1GVj2x3lXqvK4TaYF41rxc,Superman (It's Not Easy),['Five For Fighting'],0.529,220773,0.471,0.0589,0,0,0.0567,-7.586,1,39,0.0267,107.464,0.17,2000
1DViQw0p1vo0eAMRlUF4Lr,All Cried Out - Behind the scenes Video,"['Allure', '112']",0.613,275773,0.464,0.176,0,1,0.103,-8.918,1,41,0.0241,139.802,0.176,1997
4LRaJa2rabcQCpCpR9vBeX,Queen Elizabeth / Maria's Anguish,['Erich Wolfgang Korngold'],0.0688,132159,0.039,0.948,0.292,3,0.118,-30.184,0,3,0.0472,189.717,0.037,1940
0OLGvIMXqoRbiUci4Mddk1,"Divertimento No. 15 in B-Flat Major, K. 287: I. Allegro","['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",0.345,360147,0.116,0.937,0.887,10,0.225,-16.321,1,0,0.0424,156.759,0.437,1947
1JdkpnQddqJ7hr4xS7cm4V,Iska Kya Matlab Hai,['Suraiya'],0.491,206733,0.345,0.975,0.00324,6,0.0823,-12.258,0,0,0.0743,188.628,0.811,1950
1kp1HTCAmFMsEjHMGDRJa8,Erinaki,"['Rita Ampatzi', 'Stellakis Perpiniadis']",0.485,202987,0.404,0.994,0.0915,10,0.176,-13.12,0,0,0.0388,138.011,0.824,1940
3xJaqmggvkerhccRZC4Yyg,Lucerito,['Chucho Ponce Los Daddys de Chinantla'],0.534,323080,0.89,0.128,0.000171,0,0.299,-3.127,1,50,0.038,181.994,0.961,2014
4f49sFQko7jHLEFd3tCf5p,Ojitos Chiquitos,['Don Omar'],0.801,229027,0.839,0.0206,7.65E-05,1,0.0946,-3.267,0,70,0.24,170.011,0.792,2006
7qZWCIgHBgjyuUBOnGnD9k,I Should Be...,['Dru Hill'],0.383,297627,0.749,0.199,0,1,0.204,-3.931,0,41,0.084,122.141,0.466,2002
2aSY6Ju1Lih47r7mfcIpRH,Blues,['Bunny Berigan'],0.78,178040,0.205,0.948,0.616,3,0.0585,-14.853,1,0,0.0503,84.562,0.58,1934
1n2DuHaJ9XdMDoMdRQA2pX,Home (And I'm Staying This Time),['Cecilio & Kapono'],0.531,254200,0.26,0.636,0,7,0.136,-16.652,1,24,0.0377,121.626,0.47,1975
0jge5wEiJnHraA0yV6LvYN,Camminando Sotto La Pioggia,['Trio Lescano'],0.618,187693,0.174,0.993,0.511,9,0.405,-15.496,1,11,0.21,101.657,0.496,1937
2kw8OCO7grZeHf5Kbu80pw,Blues In The Night,['Ella Fitzgerald'],0.518,222280,0.136,0.879,0,10,0.0688,-12.289,0,14,0.0346,75.569,0.23,1958
0wHZkxYMe8gnelXhjKWymG,"(I've Got A) Golden Ticket - From ""Willy Wonka & The Chocolate Factory"" Soundtrack","['Jack Albertson', 'Peter Ostrum']",0.432,189827,0.424,0.611,0,6,0.388,-13.278,1,36,0.197,97.572,0.522,1971
3oOSCC9ycTB23tMKzXIYOS,Un tango spaniol,['Cristian Vasile'],0.647,183223,0.384,0.962,0.0741,9,0.107,-11.225,1,1,0.037,118.153,0.668,1935
4vpaq405VfAjjam64HOxuw,Alma Enamorada,"['Chalino Sanchez', 'Los Amables Del Norte']",0.493,175891,0.61,0.704,1.29E-05,5,0.0878,-6.992,1,66,0.0454,165.832,0.935,1992
2upZyK7HuLbJzzLxfPqyJP,Oleo - live,['Miles Davis'],0.39,638733,0.697,0.289,5.58E-05,5,0.925,-10.338,0,5,0.0682,104.696,0.627,1955
4ADoAzzBYbRDU11vjaJxsC,Micifuz - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",0.747,182013,0.337,0.871,0.832,6,0.156,-9.694,1,0,0.0774,112.727,0.786,1927
5DKCrbivQkzlCifKgGi2Ox,Tamalpais High (At About 3),['David Crosby'],0.475,212573,0.259,0.481,0.0109,11,0.0745,-17.807,0,35,0.0325,121.476,0.41,1971
0doNE1NCDAwfYKUqZWC6eX,Johnson Rock,['Buck Clayton'],0.69,194960,0.138,0.976,0.548,10,0.185,-14.561,1,3,0.0549,131.237,0.687,1946
272equSq1pmkiKnOoT52Zd,Pon De Floor,"['Major Lazer', 'Vybz Kartel']",0.883,213947,0.963,0.00353,0.45,0,0.096,-4.62,1,40,0.195,126.997,0.242,2009
0udwXRK1tJwrvrEY4XBRdq,Instant Coffee Blues,['Guy Clark'],0.693,194800,0.241,0.552,8.19E-06,7,0.113,-10.931,1,23,0.0398,70.581,0.188,1975
4wT15M826C8e7ytjRETXdU,Thinking Straight,['Youth Of Today'],0.31,123480,0.828,1.44E-05,0.188,11,0.329,-6.742,0,27,0.0843,132.778,0.451,1986
3ZcFy6KzILYzlmkQhszjSk,Long As I Can See The Light,['Creedence Clearwater Revival'],0.695,212867,0.319,0.403,0.000298,11,0.0611,-10.541,1,46,0.0377,127.83,0.556,1976
3puWDsQy9x6GLKQMJjcrlj,Acompáñame,['Enrique Guzman'],0.38,202160,0.286,0.671,0,10,0.106,-13.694,0,42,0.029,103.722,0.426,1960
1ztPRRfuLE5oXT70O2T2aj,Amores de Granada - Remasterizado,"['Francisco Canaro', 'Charlo']",0.876,180493,0.297,0.971,0.182,2,0.0819,-12.942,1,0,0.109,124.392,0.964,1931
6p6WrBXONAaXj7y2N5xg91,Drop,['Dallas Smith'],0.632,203213,0.872,0.14,0,6,0.131,-4.242,1,62,0.0638,119.969,0.339,2019
6FWFPfR0h1uGa9IsASXhVF,Got A Lotta Rhythm In My Soul,['Patsy Cline'],0.799,144173,0.666,0.669,0,2,0.164,-9.492,1,40,0.0307,110.168,0.97,1991
4mEjkXSOd09UmGRvH30xGi,I Miss You,"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']",0.423,517093,0.622,0.746,0.00185,2,0.542,-7.687,1,20,0.049,129.035,0.619,1972
5AClIbu3aBQq37LGXsm3qB,Welcome to My World,['Anita Kerr Singers'],0.335,224240,0.229,0.895,0.571,5,0.11,-13.345,1,40,0.0361,78.525,0.363,1968
40RrsR16maAWMtBX6iav7d,She Wants to Dance with Me,['Rick Astley'],0.655,196440,0.83,0.0873,4.74E-05,6,0.268,-12.111,1,45,0.0515,118.031,0.946,1988
23bGw9tmMvtWMR4G6Yaits,I Gotta Get Drunk,"['Willie Nelson', 'George Jones']",0.587,129760,0.466,0.436,0,2,0.108,-13.093,1,33,0.0916,163.184,0.835,1987
3zkAsaAgvfnQ3lVyXLnRL2,Still Water (Peace),['Four Tops'],0.516,162000,0.419,0.508,0.00496,10,0.124,-13.82,1,27,0.0276,80.611,0.743,1970
7DufxStaLzlKtFvG6VkdBU,All The Things (Your Man Won't Do),['Joe'],0.617,380360,0.678,0.263,0,6,0.323,-6.774,1,41,0.0415,132.313,0.656,2008
3RptaQ5Xb8WvtpItZ2f9Hi,Snuff,['Slipknot'],0.544,276147,0.69,0.012,0.0095,6,0.0615,-5.723,0,69,0.0425,123.962,0.219,2008
3Zwb56Ke7F5OZtowNnfPDs,Poor Girl,['X'],0.438,173960,0.691,0.194,0,7,0.112,-7.162,1,27,0.0282,103.568,0.941,1983
213jHnketcClUrZeEK0I4u,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro","['Wolfgang Amadeus Mozart', 'Bruno Walter', 'New York Philharmonic']",0.185,510293,0.257,0.922,0.923,3,0.0985,-12.288,1,0,0.037,72.964,0.152,1953
1FwcUBHQjdkx6UMRTiorsq,Yeh Rang Birangi Dor Hain,"['Amirbai Karnataki', 'Manna Dey']",0.664,187376,0.244,0.994,0.623,2,0.102,-11.952,0,0,0.0878,76.59,0.946,1945
3nQQotHU6YtE0Z4kiMNoW8,Geek'd (feat. Lil Baby),"['Bhad Bhabie', 'Lil Baby']",0.855,133691,0.562,0.485,7.89E-06,9,0.112,-7.099,0,72,0.299,164.053,0.193,2018
3TF1Hiof613lWHtFGyAJ8z,Straight To Video,['Mindless Self Indulgence'],0.511,223427,0.774,0.019,1.19E-06,11,0.478,-5.192,0,50,0.139,123.061,0.712,2008
3uOODK5GtGFNda7J8ty4VJ,Catalina La O,"['Pete ""El Conde"" Rodriguez']",0.744,312640,0.738,0.715,0.00741,10,0.0672,-4.751,0,47,0.0333,147.046,0.89,1976
0Ss50OU9tCozI7JIywkv14,Soul Survivor,"['Jeezy', 'Akon']",0.682,280013,0.483,0.00103,0,10,0.159,-7.718,1,65,0.0451,84.012,0.108,2005
04ORlfFcrFRONujIEGjfVt,Cada Dia Mas,['Los Canelos De Durango'],0.744,196840,0.63,0.195,0,2,0.0655,-7.727,1,57,0.0344,108.466,0.946,2002
15J6PrzKaLtvw0dBr9sq72,Slowly,['Amon Tobin'],0.575,337507,0.637,0.0792,0.911,1,0.384,-8.874,0,43,0.0348,136.025,0.122,2000
12CbA0Ah2iTHgYXQlFsSIf,I Loves You Porgy,"['Sammy Davis Jr.', 'Carmen McRae']",0.319,227053,0.204,0.922,0,5,0.0733,-12.974,0,15,0.0359,83.282,0.295,1959
6eNby6Q584NQjsYOLr5pkr,Horas de Ensueño - Remasterizado,['Francisco Canaro'],0.455,170000,0.186,0.995,0.817,2,0.213,-12.308,1,0,0.131,173.415,0.628,1929
4lC12EDL6YPO8slzC3IHan,The Merry Old Land Of Oz,"['Frank Morgan', 'Judy Garland', 'Ray Bolger', 'Jack Haley', 'Bert Lahr', 'Charles Irwin', 'Lois January', 'Elivda Rizzo', 'Bobby Watson', 'MGM Studio Chorus', 'Lorraine Bridges', 'Tyler Brook', 'Oliver Smith', 'Ralph Sudam']",0.667,112427,0.434,0.859,8.05E-05,3,0.194,-16.736,1,31,0.271,115.117,0.744,1939
0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,"['Pharrell Williams', 'JAY-Z']",0.894,236507,0.404,0.453,1.57E-06,9,0.0801,-5.913,0,65,0.13,102.009,0.759,2003
590RGsZ4nakW5zcijKeNdi,Pure Brown Noise - Loopable with no fade,"['Deep Sleep', 'Sleep Baby Sleep', 'Lullabies for Deep Meditation', 'Relax Meditate Sleep', 'Relaxation', 'Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief']",0,71398,2.01E-05,0,0.124,10,0.688,-17.502,0,52,0,0,0,2015
5tcR6nVpY1JRDyDcK0K60f,Oh Girl,['The Chi-Lites'],0.422,217520,0.486,0.296,0,0,0.108,-9.866,0,45,0.0282,134.587,0.53,2006
0V3XDsPiC2H34L3R8LJOM2,"Prelude in D Minor, Op. 23, No. 3 (Remastered)","['Sergei Rachmaninoff', 'Oscar Levant']",0.481,160160,0.213,0.924,0.833,2,0.127,-18.476,0,0,0.035,101.582,0.555,1942
0kzgXt98ds0lWK0DYeDKTn,If You Build a Better Mousetrap,['Peggy Lee'],0.693,182400,0.298,0.942,0.000777,3,0.161,-10.564,1,10,0.044,144.828,0.762,1941
2YyiX6MaEXUouzkWk37nGr,"Puccini: Madama Butterfly, Act 2 Scene 1: ""Un bel di vedremo"" (Butterfly)","['Giacomo Puccini', 'Maria Callas', 'Orchestra Del Teatro Alla Scala, Milano', 'Herbert von Karajan']",0.209,287867,0.129,0.991,0.0526,1,0.0788,-13.94,1,35,0.043,77.514,0.073,1955
4LtWzWV22RQJI8fCtPVunn,I Knew You Were Trouble,['We Came As Romans'],0.563,218554,0.685,0.00243,0,6,0.051,-4.473,1,53,0.0581,77.043,0.641,2014
6S5hWl5wCTGO3qrNw9QO8R,Gangsters - 2015 Remaster,['The Specials'],0.701,170547,0.664,0.0092,0.116,4,0.452,-8.248,0,51,0.0362,130.419,0.814,1979
5L8R8rp3fpfjQtLwNChtL1,I'm In No Condition,['Dolly Parton'],0.536,132997,0.545,0.631,0,9,0.157,-8.694,1,22,0.0308,163.936,0.689,1967
2yO3BEZZBBYjcspaSD8wEj,Oviedo,['Blind Pilot'],0.682,232773,0.344,0.825,0.00113,5,0.0872,-13.032,1,44,0.0372,143.909,0.474,2008
34v1LBJNsCJZEqDivjnUYf,Utter Chaos,['Gerry Mulligan'],0.591,263760,0.25,0.502,7.98E-05,5,0.147,-17.338,1,15,0.0703,121.085,0.541,1959
1quio8fSVGezsIVkKYHpkg,Chicago Serenade,['Eddie Harris'],0.583,176160,0.232,0.939,0.00153,2,0.154,-12.783,0,17,0.0313,119.908,0.419,1964
5AFCksF513i9pw3g7AMehz,Часть 65.2 - Фиеста,['Эрнест Хемингуэй'],0.625,102900,0.336,0.0665,0,1,0.386,-12.508,1,0,0.955,177.63,0.369,1926
4dDurgTN3eGyU0ghzFJ0T1,Have a Drink on Me,['AC/DC'],0.421,238467,0.889,0.00167,0.00838,2,0.654,-5.166,1,61,0.0545,122.424,0.424,1980
5hLH3G0k6LLNbbBpW7OFSc,Can You Remember,['The Jackson 5'],0.435,176040,0.57,0.346,4.30E-06,5,0.505,-13.084,1,33,0.0412,83.742,0.63,1969
2G05yFyVGPLPMOtRciS9Tr,Goodbye Stranger - Live At Pavillon de Paris/1979,['Supertramp'],0.389,370733,0.572,0.595,0.0148,1,0.755,-10.728,1,38,0.0707,128.764,0.314,1979
4mnuiEDq1ADXUTYWJxLo4B,Helluva Life,['Frankie Ballard'],0.564,231693,0.76,0.0676,0,6,0.144,-5.667,1,58,0.0277,134.015,0.528,2014
3YQCClOSBrbKkeAhmGvkoP,Keeping It Moving,['A Tribe Called Quest'],0.902,218533,0.431,0.0858,1.23E-06,6,0.053,-9.903,0,41,0.456,93.617,0.833,1996
4S31xqzm7uNjjd0JCdaAGj,Work Me,['The Black Keys'],0.389,255973,0.762,0.501,0.0159,0,0.123,-5.45,0,46,0.0368,143.433,0.583,2006
67yBeuBK5NtZv5fUS9ZhXA,Lover Come Back To Me - 1952 Version,"[""Anita O'Day""]",0.565,145800,0.318,0.874,0,9,0.077,-14.862,0,5,0.0519,126.882,0.565,1952
1jEtDqwYCKpR0mlrMrrITx,Turnin Me On - Original Clean,"['Keri Hilson', 'Lil Wayne']",0.675,247800,0.602,0.0034,1.28E-05,1,0.199,-4.688,1,47,0.0596,159.994,0.092,2009
0XudDOmAKd1O3yV7bFDLox,The Jumpin' Jive,['Cab Calloway'],0.691,167360,0.379,0.959,0.00019,5,0.137,-15.171,0,30,0.124,90.232,0.748,1989
6Vz2IQv3AYoznh4tjsrRPo,Something On Your Mind,['Karen Dalton'],0.41,203333,0.598,0.55,0.00274,2,0.092,-8.515,1,57,0.0405,76.445,0.262,1971
3WK3TGYQQ7JyD29hEfNP1Z,Teenage Idol,['Ricky Nelson'],0.699,148600,0.378,0.252,0,1,0.106,-11.696,1,24,0.0317,117.917,0.71,1962
7LsFEbIWg9256P4AErwjS8,It's a Beautiful Day in the Neighborhood!,['Daniel Tiger’s Neighborhood'],0.684,65550,0.62,0.409,0,0,0.33,-5.507,1,50,0.0385,118.904,0.94,2012
6MRNuzHUVYIFPFmHeKcjoI,Air Blower,['Jeff Beck'],0.431,309800,0.882,0.0398,0.774,11,0.0847,-7.165,1,31,0.0365,109.788,0.664,1975
5g9VOUgrn7ozYE3ZQm8w41,In My Time of Dying - 1990 Remaster,['Led Zeppelin'],0.33,665600,0.843,0.137,0.00586,2,0.199,-10.221,1,52,0.0581,101.855,0.474,1975
4MNxOR2Fu4NqJ892UdYx0h,Bob Dylan's Dream,['Bob Dylan'],0.48,300107,0.247,0.747,2.86E-06,7,0.0745,-15.929,1,44,0.0311,109.646,0.422,1963
6SFTYQSczxhBNKR5bYjGMD,Save Rock And Roll,"['Fall Out Boy', 'Elton John']",0.557,281080,0.777,0.0756,4.29E-05,9,0.1,-6.286,1,56,0.0635,144.968,0.449,2013
6YHiIMnExhaD4ARvdFuIYH,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 15","['Ernst H. Gombrich', 'Christoph Waltz']",0.718,364573,0.363,0.175,1.65E-05,10,0.406,-17.136,0,19,0.912,119.36,0.604,1936
5j5r8Ro7BDWs5dGFjo8ypi,Dixie,['Tennessee Ernie Ford'],0.724,141240,0.748,0.736,0,5,0.0692,-7.224,1,40,0.0499,107.904,0.962,1961
5gnEqyTtO9ssGiBUWYnKu6,How You Gonna Act Like That,['Tyrese'],0.731,294400,0.405,0.107,0,3,0.0602,-7.927,0,37,0.0587,112.918,0.54,1998
0DR40BQLY60amHsOgyUv46,Rusticanella,"['Henry Hall', 'The BBC Dance Orchestra']",0.675,157320,0.203,0.853,0.448,7,0.136,-16.489,1,6,0.0354,116.729,0.957,1932
7zY8bga67NNZV4wceiSoKl,Walk To The Water,['U2'],0.521,289196,0.507,0.298,0.0214,4,0.0722,-12.235,0,34,0.0334,155.182,0.438,1987
5c38SyIOpDJtR9vl6uOG9U,Jardin Botanico,['Michael Franks'],0.828,213960,0.33,0.621,0.023,9,0.0678,-18.738,1,27,0.0683,114.665,0.693,1979
7j6OJzMIJL5JcFHyeSJZGV,Mase in '97,"['Carnage', 'Lil Yachty']",0.684,100009,0.785,0.308,2.69E-05,11,0.15,-3.903,1,55,0.274,143.84,0.486,2016
1tcGLHEo1Gn8mS87EfsQ3G,"Der Prozeß, Op. 14, Pt. 2: Herr prokurist!","['Gottfried von Einem', 'Max Lorenz', 'Peter Klein', 'Vienna State Opera Chorus', 'Wiener Philharmoniker', 'Karl Böhm']",0.431,174200,0.148,0.889,0,4,0.321,-25.084,0,0,0.119,84.838,0.363,1953
2LwwOtbWcfKbUfxIrQovKH,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","['Frédéric Chopin', 'Samson François']",0.245,240907,0.0544,0.979,0.922,10,0.114,-25.473,1,0,0.0314,66.284,0.175,1953
7t2NM5NyAaJC9k8ifQKiQU,Going down the road feeling bad,['Elizabeth Cotten'],0.468,132427,0.191,0.975,0.0809,10,0.14,-18.675,1,30,0.0313,102.7,0.698,1989
2HyrLPJTZ4qDpWJ6qnu0Ke,New Frontier,['Donald Fagen'],0.772,381107,0.679,0.473,0.0215,9,0.165,-10.47,1,48,0.0421,123.597,0.886,1982
5ZeKZBB57EnctaXih6hJvE,In My Dreams,['REO Speedwagon'],0.623,270227,0.38,0.0476,0,11,0.3,-15.221,1,57,0.0309,144.882,0.46,1987
135Gcv8HuwpWLpH6AjG1m5,賣花女,['水柳仙'],0.303,222440,0.24,0.883,0.921,7,0.643,-19.332,1,23,0.0387,174.954,0.735,1966
2pd1Lm8Jsslf2VdWQv0Je8,Hourglass,['Lamb of God'],0.347,240183,0.982,0.00235,0.0237,2,0.375,-3.399,1,52,0.128,115.64,0.146,2004
2dtK0pUwhrG1HBR0gJUVGJ,Show Me the Way,['Regina Belle'],0.589,249307,0.631,0.518,0,11,0.522,-6.62,0,27,0.0253,89.175,0.54,1987
1gegwT9vR2vlhO2xyQTroA,Everybody Loves You,['Charlotte Lawrence'],0.486,204648,0.231,0.754,0,2,0.37,-10.277,1,63,0.0494,122.755,0.327,2018
34yg2BvpUtDP6VPmZYCP9x,I Want You,['Gary Low'],0.93,509240,0.688,0.0417,0.00698,11,0.0351,-10.294,0,37,0.0507,122.491,0.878,1982
3AbkoN2ULACg0J0qu9lO4B,Don't Bring Me Down,['The Animals'],0.526,195053,0.709,0.1,0.656,0,0.326,-8.3,1,26,0.0606,118.449,0.647,1965
1LDkwxLCE4eZHybBhDUS3A,For Your Precious Love,['Otis Redding'],0.598,175627,0.107,0.834,5.00E-05,7,0.11,-17.16,1,37,0.0413,123.459,0.108,1965
71RPjNw25QN44DbMHhNlFO,Greensleeves,['John Coltrane Quartet'],0.375,601400,0.348,0.758,0.0213,9,0.0692,-14.915,0,31,0.0314,105.973,0.438,1995
6yVkakCN460KOVol9ZazjH,Reggaetonera,['Anuel AA'],0.694,212312,0.796,0.48,0.000384,6,0.108,-4.164,1,80,0.0565,93.064,0.515,2020
6GjmlZzBt2FHgLL1x3VMc5,License to Kill,['Bob Dylan'],0.743,213533,0.274,0.324,5.34E-06,6,0.12,-13.017,1,37,0.0407,125.895,0.664,1983
2fbo6qa2SX7ZSuDjXYWO12,Get My Hands On Some Lovin',['Marvin Gaye'],0.588,145760,0.668,0.538,0,10,0.211,-7.715,1,15,0.043,130.986,0.961,1963
0VsPC9mm7Dxeax7I1oJwTm,Часть 100.2 - Триумфальная арка,['Эрих Мария Ремарк'],0.715,108800,0.147,0.124,0.000364,0,0.0931,-20.276,1,0,0.929,126.562,0.639,1945
1Yngco6ORQ8IlzCZwDN804,Thanksgiving,['George Winston'],0.378,245409,0.0459,0.988,0.895,4,0.101,-20.628,0,43,0.0484,147.481,0.0852,1982
6gb4OcL7ILY32IE68rNpQN,"We're Still Friends - Live at the Bitter End, New York City, 1971",['Donny Hathaway'],0.435,311533,0.133,0.857,0.00028,7,0.695,-19.378,0,38,0.0477,125.786,0.166,1972
42zBAAb7U1jjrGze20npYs,You're The Cream In My Coffee,['The Ray Conniff Singers'],0.589,144733,0.648,0.66,1.54E-06,0,0.331,-13.063,0,8,0.0392,155.811,0.82,1961
6jqUGlZia4JuGsGrINez6P,Die with Your Boots On - 2015 Remaster,['Iron Maiden'],0.245,327253,0.947,0.406,1.21E-06,5,0.272,-5.026,1,38,0.114,174.78,0.537,1983
